S000001016_C	CDS	""	""	""	""	""	chrVIII	56649	58790	1	""
S000001017	ORF	Verified	Sucrose NonFermenting	YHL025W	SNF6	""	chrVIII	54851	55849	1	Subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; functions interdependently in transcriptional activation with Snf2p and Snf5p; relocates to the cytosol under hypoxic conditions
S000001017_C	CDS	""	""	""	""	""	chrVIII	54851	55849	1	""
S000001018	ORF	Uncharacterized	""	YHL026C	""	""	chrVIII	53219	54166	-1	Putative protein of unknown function; transcriptionally regulated by Upc2p via an upstream sterol response element; SWAT-GFP fusion protein localizes to the cell periphery, while mCherry fusion localizes to both the cell periphery and vacuole; YHL026C is not an essential gene; in 2005 the start site was moved 141 nt upstream (see Locus History)
S000001018_C	CDS	""	""	""	""	""	chrVIII	53219	54166	-1	""
S000001019	ORF	Verified	Regulator of IME2	YHL027W	RIM101	RIM1|alkaline-responsive transcriptional regulator RIM101	chrVIII	51111	52988	1	Cys2His2 zinc-finger transcriptional repressor; involved in alkaline responsive gene repression; involved in cell wall assembly; plays role in lager yeast flocculation under brewing conditions; required for alkaline pH-stimulated haploid invasive growth and sporulation; activated by alkaline-dependent proteolytic processing which results in removal of the C-terminal tail; similar to A. nidulans PacC
S000001019_C	CDS	""	""	""	""	""	chrVIII	51111	52988	1	""
S000001020	ORF	Verified	cell Wall integrity and Stress response Component	YHL028W	WSC4	YHC8|YFW1	chrVIII	48763	50580	1	Endoplasmic reticulum (ER) membrane protein; involved in the translocation of soluble secretory proteins and insertion of membrane proteins into the ER membrane; may also have a role in the stress response but has only partial functional overlap with WSC1-3
S000001020_C	CDS	""	""	""	""	""	chrVIII	48763	50580	1	""
S000001021	ORF	Uncharacterized	Oxidant-induced Cell-cycle Arrest	YHL029C	OCA5	""	chrVIII	45929	47968	-1	Cytoplasmic protein required for replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts
S000001021_C	CDS	""	""	""	""	""	chrVIII	45929	47968	-1	""
S000001022	ORF	Verified	ExtraCellular Mutant	YHL030W	ECM29	""	chrVIII	40084	45690	1	Scaffold protein; assists in association of proteasome core particle with regulatory particle; inhibitor of proteasome in vivo and in vitro; inhibits proteasomal ATPase activity; degraded by the mature proteasome after assembly; contains HEAT-like repeats; protein increases in abundance and relocalizes from nucleus to cytoplasm upon DNA replication stress
S000001022_C	CDS	""	""	""	""	""	chrVIII	40084	45690	1	""
S000001023	ORF	Verified	GOlgi Snare	YHL031C	GOS1	""	chrVIII	38815	39486	-1	v-SNARE protein involved in Golgi transport; homolog of the mammalian protein GOS-28/GS28
S000001023_C	CDS	""	""	""	""	""	chrVIII	38815	39486	-1	""
S000001024	ORF	Verified	Glycerol UTilization	YHL032C	GUT1	glycerol kinase	chrVIII	36379	38508	-1	Glycerol kinase; converts glycerol to glycerol-3-phosphate; glucose repression of expression is mediated by Adr1p and Ino2p-Ino4p; derepression of expression on non-fermentable carbon sources is mediated by Opi1p and Rsf1p
S000001024_C	CDS	""	""	""	""	""	chrVIII	36379	38508	-1	""
S000001025	ORF	Verified	Ribosomal Protein of the Large subunit	YHL033C	RPL8A	L4A|L8A|MAK7|YL5|rp6|L8e|ribosomal 60S subunit protein L8A|eL8	chrVIII	35255	36025	-1	Ribosomal 60S subunit protein L8A; required for processing of 27SA3 pre-rRNA to 27SB during assembly of large subunit; binds Domain I of 25S, 5.8 S rRNAs; mutation results in decreased amounts of free 60S subunits; RPL8A has paralog RPL8B from whole genome duplication; RPL8A or RPL8B ribosomes not functionally interchangeable; proportions of Rpl8ap, Rpl8bp in 80S ribosome differ in glucose and glycerol; homologous to mammalian ribosomal protein L7A, no bacterial homolog
S000001025_C	CDS	""	""	""	""	""	chrVIII	35255	36025	-1	""
S000001026	ORF	Verified	""	YHL034C	SBP1	SSBR1|SSB1	chrVIII	33193	34077	-1	Protein that binds eIF4G and has a role in repression of translation; has an RGG motif; found in cytoplasmic P bodies; binds to mRNAs under glucose starvation stress, most often in the 5' UTR; found associated with small nucleolar RNAs snR10 and snR11; SBP1 has a paralog, RNP1, that arose from the whole genome duplication
S000001026_C	CDS	""	""	""	""	""	chrVIII	33193	34077	-1	""
S000001027	ORF	Verified	Vacuolar Multidrug Resistance	YHL035C	VMR1	putative ATP-binding cassette multidrug transporter VMR1	chrVIII	27978	32756	-1	Vacuolar membrane protein; involved in multiple drug resistance and metal sensitivity; ATP-binding cassette (ABC) family member involved in drug transport; potential Cdc28p substrate; induced under respiratory conditions; VMR1 has a paralog, YBT1, that arose from the whole genome duplication
S000001027_C	CDS	""	""	""	""	""	chrVIII	27978	32756	-1	""
S000001028	ORF	Verified	Methionine UPtake	YHL036W	MUP3	""	chrVIII	26241	27881	1	Low affinity methionine permease; similar to Mup1p
S000001028_C	CDS	""	""	""	""	""	chrVIII	26241	27881	1	""
S000001029	ORF	Uncharacterized	""	YHL037C	""	""	chrVIII	25778	26179	-1	Putative protein of unknown function; conserved among S. cerevisiae strains
S000001029_C	CDS	""	""	""	""	""	chrVIII	25778	26179	-1	""
S000001030	ORF	Verified	Cytochrome B mRNA Processing	YHL038C	CBP2	""	chrVIII	23617	25509	-1	Required for splicing of the group I intron bI5 of the COB pre-mRNA; nuclear-encoded mitochondrial protein that binds to the RNA to promote splicing; also involved in but not essential for splicing of the COB bI2 intron and the intron in the 21S rRNA gene
S000001030_C	CDS	""	""	""	""	""	chrVIII	23617	25509	-1	""
S000001031	ORF	Verified	Elongation Factor Methyltransferase	YHL039W	EFM1	protein-lysine N-methyltransferase	chrVIII	21783	23540	1	Lysine methyltransferase; involved in the monomethylation of eEF1A (Tef1p/Tef2p); SET-domain family member; predicted involvement in ribosome biogenesis; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm
S000001031_C	CDS	""	""	""	""	""	chrVIII	21783	23540	1	""
S000001032	ORF	Verified	AFT1 ReguloN	YHL040C	ARN1	siderophore transporter	chrVIII	19088	20971	-1	ARN family transporter for siderophore-iron chelates; responsible for uptake of iron bound to ferrirubin, ferrirhodin, and related siderophores; protein increases in abundance and relocalizes to the vacuole upon DNA replication stress
S000001032_C	CDS	""	""	""	""	""	chrVIII	19088	20971	-1	""
S000001033	ORF	Uncharacterized	""	YHL041W	""	""	chrVIII	17392	17841	1	Putative protein of unknown function; conserved across S. cerevisiae strains
S000001033_C	CDS	""	""	""	""	""	chrVIII	17392	17841	1	""
S000001034	ORF	Uncharacterized	""	YHL042W	""	""	chrVIII	15667	16119	1	Endoplasmic reticulum protein; member of DUP380 subfamily of conserved, often subtelomerically-encoded proteins; may contribute to maintenance of ER and nuclear morphology; null mutants have distorted nuclear envelope shape, and discontinuous, misshapen perinuclear ER
S000001034_C	CDS	""	""	""	""	""	chrVIII	15667	16119	1	""
S000001035	ORF	Verified	ExtraCellular Mutant	YHL043W	ECM34	""	chrVIII	14901	15413	1	Protein of unknown function; member of the DUP380 subfamily of conserved, often subtelomerically-encoded proteins; SWAT-GFP, seamless-GFP and mCherry C-terminal fusion proteins localize to the cytosol
S000001035_C	CDS	""	""	""	""	""	chrVIII	14901	15413	1	""
S000001036	ORF	Uncharacterized	""	YHL044W	""	DUP240 family protein	chrVIII	13565	14272	1	Putative integral membrane protein; member of DUP240 gene family; green fluorescent protein (GFP)-fusion protein localizes to the plasma membrane in a punctate pattern
S000001036_C	CDS	""	""	""	""	""	chrVIII	13565	14272	1	""
S000001037	ORF	Verified	PeroXisomal Protein	YHL045W	PXP3	""	chrVIII	12502	12849	1	Peroxisomal protein of unknown function; last 10 C-terminal amino acids contains a novel PTS1 motif, both necessary and sufficient for Pex5p-dependent peroxisomal targeting; also localizes to the nucleus; PXP3 is not an essential gene
S000001037_C	CDS	""	""	""	""	""	chrVIII	12502	12849	1	""
S000001038	ORF	Verified	seriPAUperin	YHL046C	PAU13	seripauperin PAU13	chrVIII	11923	12285	-1	Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; expression is induced after ethanol shock; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively
S000001038_C	CDS	""	""	""	""	""	chrVIII	11923	12285	-1	""
S000001039	ORF	Verified	AFT1 ReguloN	YHL047C	ARN2	TAF1|siderophore transporter	chrVIII	8351	10213	-1	Transporter; member of the ARN family of transporters that specifically recognize siderophore-iron chelates; responsible for uptake of iron bound to the siderophore triacetylfusarinine C
S000001039_C	CDS	""	""	""	""	""	chrVIII	8351	10213	-1	""
S000001040	ORF	Verified	COnserved Sequence	YHL048W	COS8	""	chrVIII	6401	7546	1	Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved, often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins
S000001040_C	CDS	""	""	""	""	""	chrVIII	6401	7546	1	""
S000001041	ORF	Uncharacterized	""	YHL049C	""	""	chrVIII	3726	4541	-1	Putative protein of unknown function
S000001041_C	CDS	""	""	""	""	""	chrVIII	3726	4541	-1	""
S000001042	ORF	Uncharacterized	""	YHL050C	""	""	chrVIII	445	3311	-1	Putative protein of unknown function; potential Cdc28p substrate
S000001042_C	CDS	""	""	""	""	""	chrVIII	445	1897	-1	""
S000001042_C	CDS	""	""	""	""	""	chrVIII	2671	3311	-1	""
S000001042_C	intron	""	""	""	""	""	chrVIII	1898	2670	-1	""
S000001043	ORF	Verified	OxySterol binding protein Homolog	YHR001W	OSH7	oxysterol-binding protein related protein OSH7	chrVIII	106055	107368	1	Oxysterol-binding phosphatidylserine transferase; part of family with seven members in S. cerevisiae; family members have overlapping, redundant functions in sterol metabolism and collectively perform a function essential for viability; OSH7 has a paralog, OSH6, that arose from the whole genome duplication
S000001043_C	CDS	""	""	""	""	""	chrVIII	106055	107368	1	""
S000001044	ORF	Verified	LEUcine biosynthesis	YHR002W	LEU5	coenzyme A transporter	chrVIII	108812	109885	1	Mitochondrial carrier protein; involved in the accumulation of CoA in the mitochondrial matrix; homolog of human Graves disease protein SLC25A16, which complements yeast null mutant; does not encode an isozyme of Leu4p, as first hypothesized
S000001044_C	CDS	""	""	""	""	""	chrVIII	108812	109885	1	""
S000001045	ORF	Verified	tRNA ThreonylCarbamoyladenosine Dehydratase	YHR003C	TCD1	tRNA threonylcarbamoyladenosine dehydratase	chrVIII	110028	111317	-1	tRNA threonylcarbamoyladenosine dehydratase; required for the ct6A tRNA base modification, where an adenosine at position 37 is modified to form a cyclized active ester with an oxazolone ring; localized to the mitochondrial outer membrane; TCD1 has a paralog, TCD2, that arose from the whole genome duplication
S000001045_C	CDS	""	""	""	""	""	chrVIII	110028	111317	-1	""
S000001046	ORF	Verified	Nuclear Envelope Morphology	YHR004C	NEM1	Nem1-Spo7 phosphatase catalytic subunit NEM1	chrVIII	111754	113094	-1	Probable catalytic subunit of Nem1p-Spo7p phosphatase holoenzyme; regulates nuclear/ER membrane association and activation of Pah1p, a phosphatidate phosphatase involved in the production of diacylglycerol DAG for lipid droplet biogenesis; regulates nuclear growth by controlling phospholipid biosynthesis; required for normal nuclear envelope morphology and sporulation; phosphatase activity of the Nem1p-Spo7p complex is inhibited by Ice2p; homolog of the human protein Dullard
S000001046_C	CDS	""	""	""	""	""	chrVIII	111754	113094	-1	""
S000001047	ORF	Verified	G Protein Alpha subunit	YHR005C	GPA1	CDC70|DAC1|SCG1|guanine nucleotide-binding protein subunit alpha	chrVIII	113499	114917	-1	Subunit of G protein involved in pheromone response; GTP-binding alpha subunit of heterotrimeric G protein; negatively regulates mating pathway by sequestering G(beta)gamma and triggering an adaptive response; activates Vps34p at endosome; protein abundance increases in response to DNA replication stress; mutations in human homolog GNAS associated with McCune-Albright syndrome
S000001047_C	CDS	""	""	""	""	""	chrVIII	113499	114917	-1	""
S000001048	ORF	Verified	protein with similarity to Stp1p	YHR006W	STP2	""	chrVIII	117814	119439	1	Transcription factor; activated by proteolytic processing in response to signals from the SPS sensor system for external amino acids; activates transcription of amino acid permease genes; STP2 has a paralog, STP1, that arose from the whole genome duplication
S000001048_C	CDS	""	""	""	""	""	chrVIII	117814	119439	1	""
S000001049	ORF	Verified	ERGosterol biosynthesis	YHR007C	ERG11	CYP51|sterol 14-demethylase	chrVIII	120091	121683	-1	Lanosterol 14-alpha-demethylase; catalyzes C-14 demethylation of lanosterol to form 4,4''-dimethyl cholesta-8,14,24-triene-3-beta-ol in ergosterol biosynthesis pathway; transcriptionally down-regulated when ergosterol is in excess; member of cytochrome P450 family; associated and coordinately regulated with the P450 reductase Ncp1p; human CYP51A1 functionally complements the lethality of the erg11 null mutation
S000001049_C	CDS	""	""	""	""	""	chrVIII	120091	121683	-1	""
S000001050	ORF	Verified	SuperOxide Dismutase	YHR008C	SOD2	superoxide dismutase SOD2	chrVIII	122889	123590	-1	Mitochondrial manganese superoxide dismutase; protects cells against oxygen toxicity and oxidative stress; human mitochondrial SOD2 can complement a yeast null mutant and human cytoplasmic SOD1 can also complement when targeted to the mitochondrial matrix
S000001050_C	CDS	""	""	""	""	""	chrVIII	122889	123590	-1	""
S000001051	ORF	Verified	Topoisomerase I Damage Affected	YHR009C	TDA3	BTN3	chrVIII	124109	125680	-1	Putative oxidoreductase involved in late endosome to Golgi transport; physical and genetical interactions with Btn2p; null mutant is viable, has extended S phase, and sensitive to expression of top1-T722A allele; similar to human FOXRED1
S000001051_C	CDS	""	""	""	""	""	chrVIII	124109	125680	-1	""
S000001052	ORF	Verified	Ribosomal Protein of the Large subunit	YHR010W	RPL27A	L27A|RPL27|L27e|ribosomal 60S subunit protein L27A|eL27	chrVIII	126521	127492	1	Ribosomal 60S subunit protein L27A; homologous to mammalian ribosomal protein L27, no bacterial homolog; RPL27A has a paralog, RPL27B, that arose from the whole genome duplication
S000001052_C	CDS	""	""	""	""	""	chrVIII	126521	126551	1	""
S000001052_C	CDS	""	""	""	""	""	chrVIII	127113	127492	1	""
S000001052_C	intron	""	""	""	""	""	chrVIII	126552	127112	1	""
S000001053	ORF	Verified	Digs Into Agar	YHR011W	DIA4	putative serine--tRNA ligase DIA4	chrVIII	127780	129120	1	Probable mitochondrial seryl-tRNA synthetase; mutant displays increased invasive and pseudohyphal growth
S000001053_C	CDS	""	""	""	""	""	chrVIII	127780	129120	1	""
S000001054	ORF	Verified	Vacuolar Protein Sorting	YHR012W	VPS29	VPT6|PEP11|retromer subunit VPS29	chrVIII	129481	130448	1	Subunit of the membrane-associated retromer complex; endosomal protein; essential for endosome-to-Golgi retrograde transport; forms a subcomplex with Vps35p and Vps26p that selects cargo proteins for endosome-to-Golgi retrieval
S000001054_C	CDS	""	""	""	""	""	chrVIII	129481	129528	1	""
S000001054_C	CDS	""	""	""	""	""	chrVIII	129648	130448	1	""
S000001054_C	intron	""	""	""	""	""	chrVIII	129529	129647	1	""
S000001055	ORF	Verified	ARrest Defective	YHR013C	ARD1	NAA10|peptide alpha-N-acetyltransferase complex A subunit ARD1	chrVIII	130730	131446	-1	Subunit of protein N-terminal acetyltransferase NatA; NatA comprises Nat1p, Ard1p, Nat5p; acetylates many proteins to influence telomeric silencing, cell cycle, heat-shock resistance, mating, sporulation, early stages of mitophagy; protein abundance increases under DNA replication stress; mutations in human homolog X-linked NAA10 lead to Ogden syndrome (S37P) and intellectual disability (R116W); expression of human NAA10 and NAA15 can complement ard1 nat1 double mutant
S000001055_C	CDS	""	""	""	""	""	chrVIII	130730	131446	-1	""
S000001056	ORF	Verified	SPOrulation	YHR014W	SPO13	""	chrVIII	132047	132922	1	Meiotic regulator; involved in maintaining sister chromatid cohesion during meiosis I as well as promoting proper attachment of kinetochores to the spindle during meiosis I and meiosis II; anaphase-promoting complex (APC) substrate that is degraded during anaphase I; expressed only in meiotic cells
S000001056_C	CDS	""	""	""	""	""	chrVIII	132047	132922	1	""
S000001057	ORF	Verified	Mex67-Interacting Protein	YHR015W	MIP6	""	chrVIII	134554	136533	1	mRNA-binding protein; interacts with the UBA domain of mRNA export factor Mex67p; participates in the export of Msn2/4 stress-dependent mRNAs; partially redundant function with paralog PES4 in the steady-state expression, translational timing and localization of a subset of Ndt80-dependent mRNAs that are protected until translated near the end of meiosis II; redundant role with PES4 in sporulation; shuttles between the nucleus and cytoplasm, localizes to stress granules and the prospore membrane
S000001057_C	CDS	""	""	""	""	""	chrVIII	134554	136533	1	""
S000001058	ORF	Verified	""	YHR016C	YSC84	LSB4	chrVIII	136881	138455	-1	Actin-binding protein; involved in bundling of actin filaments and endocytosis of actin cortical patches; activity stimulated by Las17p; contains SH3 domain similar to Rvs167p; YSC84 has a paralog, LSB3, that arose from the whole genome duplication
S000001058_C	CDS	""	""	""	""	""	chrVIII	136881	138240	-1	""
S000001058_C	CDS	""	""	""	""	""	chrVIII	138409	138455	-1	""
S000001058_C	intron	""	""	""	""	""	chrVIII	138241	138408	-1	""
S000001059	ORF	Verified	""	YHR017W	YSC83	""	chrVIII	138694	139851	1	Non-essential mitochondrial protein of unknown function; mRNA induced during meiosis, peaking between mid to late prophase of meiosis I; similar to S. douglasii YSD83
S000001059_C	CDS	""	""	""	""	""	chrVIII	138694	139851	1	""
S000001060	ORF	Verified	ARGinine requiring	YHR018C	ARG4	argininosuccinate lyase ARG4	chrVIII	140011	141402	-1	Argininosuccinate lyase; catalyzes the final step in the arginine biosynthesis pathway
S000001060_C	CDS	""	""	""	""	""	chrVIII	140011	141402	-1	""
S000001061	ORF	Verified	Defines Essential Domain	YHR019C	DED81	asparagine--tRNA ligase DED81	chrVIII	141894	143558	-1	Cytosolic asparaginyl-tRNA synthetase; required for protein synthesis, catalyzes the specific attachment of asparagine to its cognate tRNA
S000001061_C	CDS	""	""	""	""	""	chrVIII	141894	143558	-1	""
S000001062	ORF	Verified	""	YHR020W	""	proline--tRNA ligase	chrVIII	143996	146062	1	Prolyl-tRNA synthetase; N-terminal domain shows weak homology to prokaryotic posttransfer editing domain, but does not possess posttransfer editing activity; may interact with ribosomes, based on co-purification experiments
S000001062_C	CDS	""	""	""	""	""	chrVIII	143996	146062	1	""
S000001063	ORF	Verified	Ribosomal Protein of the Small subunit	YHR021C	RPS27B	S27e|ribosomal 40S subunit protein S27B|S27B|eS27|YS20|rp61	chrVIII	147871	148669	-1	Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S27, no bacterial homolog; RPS27B has a paralog, RPS27A, that arose from the whole genome duplication
S000001063_C	CDS	""	""	""	""	""	chrVIII	147871	148116	-1	""
S000001063_C	CDS	""	""	""	""	""	chrVIII	148667	148669	-1	""
S000001063_C	intron	""	""	""	""	""	chrVIII	148117	148666	-1	""
S000001064	ORF	Uncharacterized	""	YHR022C	""	""	chrVIII	149575	150345	-1	Putative protein of unknown function; YHR022C is not an essential gene
S000001064_C	CDS	""	""	""	""	""	chrVIII	149575	150345	-1	""
S000001065	ORF	Verified	MYOsin	YHR023W	MYO1	myosin 1	chrVIII	151666	157452	1	Type II myosin heavy chain; required for wild-type cytokinesis and cell separation; localizes to the actomyosin ring; binds to myosin light chains Mlc1p and Mlc2p through its IQ1 and IQ2 motifs respectively
S000001065_C	CDS	""	""	""	""	""	chrVIII	151666	157452	1	""
S000001066	ORF	Verified	Mitochondrial ASsembly	YHR024C	MAS2	MIF2|mitochondrial-processing protease subunit alpha	chrVIII	157744	159192	-1	Alpha subunit of the mitochondrial processing protease (MPP); essential processing enzyme that cleaves the N-terminal targeting sequences from mitochondrially imported proteins
S000001066_C	CDS	""	""	""	""	""	chrVIII	157744	159192	-1	""
S000001067	ORF	Verified	THReonine requiring	YHR025W	THR1	homoserine kinase	chrVIII	159438	160511	1	Homoserine kinase; conserved protein required for threonine biosynthesis; long-lived protein that is preferentially retained in mother cells and forms cytoplasmic filaments; expression is regulated by the GCN4-mediated general amino acid control pathway
S000001067_C	CDS	""	""	""	""	""	chrVIII	159438	160511	1	""
S000001067_C	uORF	""	""	""	""	""	chrI	67825	67836	-1	""
S000001067_C	uORF	""	""	""	""	""	chrIV	1319222	1319290	-1	""
S000001067_C	uORF	""	""	""	""	""	chrIV	1319307	1319324	-1	""
S000001067_C	uORF	""	""	""	""	""	chrIX	393718	393732	-1	""
S000001067_C	uORF	""	""	""	""	""	chrV	139903	139914	-1	""
S000001067_C	uORF	""	""	""	""	""	chrV	139928	139939	-1	""
S000001067_C	uORF	""	""	""	""	""	chrV	140048	140056	-1	""
S000001067_C	uORF	""	""	""	""	""	chrV	140113	140124	-1	""
S000001067_C	uORF	""	""	""	""	""	chrXIII	253763	253783	1	""
S000001068	ORF	Verified	Vacuolar Membrane Atpase	YHR026W	VMA16	PPA1|H(+)-transporting V0 sector ATPase subunit c''	chrVIII	160844	161485	1	Subunit c'' of the vacuolar ATPase; v-ATPase functions in acidification of the vacuole; one of three proteolipid subunits of the V0 domain
S000001068_C	CDS	""	""	""	""	""	chrVIII	160844	161485	1	""
S000001069	ORF	Verified	Regulatory Particle Non-ATPase	YHR027C	RPN1	HRD2|NAS1|proteasome regulatory particle base subunit RPN1	chrVIII	161730	164711	-1	Non-ATPase base subunit of the 19S RP of the 26S proteasome; may participate in the recognition of several ligands of the proteasome; contains a leucine-rich repeat (LRR) domain, a site for protein-protein interactions; RP is the acronym for regulatory particle
S000001069_C	CDS	""	""	""	""	""	chrVIII	161730	164711	-1	""
S000001070	ORF	Verified	Dipeptidyl AminoPeptidase	YHR028C	DAP2	DPP2|dipeptidyl aminopeptidase	chrVIII	164978	167434	-1	Dipeptidyl aminopeptidase; synthesized as a glycosylated precursor; localizes to the vacuolar membrane; similar to Ste13p
S000001070_C	CDS	""	""	""	""	""	chrVIII	164978	167434	-1	""
S000001071	ORF	Verified	""	YHR029C	YHI9	""	chrVIII	167677	168561	-1	Protein of unknown function; null mutant is defective in unfolded protein response; possibly involved in a membrane regulation metabolic pathway; member of the PhzF superfamily, though most likely not involved in phenazine production
S000001071_C	CDS	""	""	""	""	""	chrVIII	167677	168561	-1	""
S000001072	ORF	Verified	Suppressor of the LyTic phenotype	YHR030C	SLT2	BYC2|MPK1|SLK2|mitogen-activated serine/threonine-protein kinase SLT2|LYT2	chrVIII	168890	170344	-1	Serine/threonine MAP kinase; coordinates expression of all 19S regulatory particle assembly-chaperones (RACs) to control proteasome abundance; involved in regulating maintenance of cell wall integrity, cell cycle progression, nuclear mRNA retention in heat shock, septum assembly; required for mitophagy, pexophagy; affects recruitment of mitochondria to phagophore assembly site; plays role in adaptive response of cells to cold; regulated by the PKC1-mediated signaling pathway
S000001072_C	CDS	""	""	""	""	""	chrVIII	168890	170344	-1	""
S000001073	ORF	Verified	rDNA Recombination Mutation	YHR031C	RRM3	RTT104|DNA helicase	chrVIII	170799	172970	-1	DNA helicase involved in rDNA replication and Ty1 transposition; binds to and suppresses DNA damage at G4 motifs in vivo; relieves replication fork pauses at telomeric regions; deletion or inactivation of helicase function suppresses chromosome instability (CIN) associated with centromere or kinetochore defects; structurally and functionally related to Pif1p
S000001073_C	CDS	""	""	""	""	""	chrVIII	170799	172970	-1	""
S000001074	ORF	Verified	Ethionine Resistance Conferring	YHR032W	ERC1	""	chrVIII	173344	175089	1	Member of the multi-drug and toxin extrusion (MATE) family; the MATE family is part of the multidrug/oligosaccharidyl-lipid/polysaccharide (MOP) exporter superfamily; overproduction confers ethionine resistance and accumulation of S-adenosylmethionine
S000001074_C	CDS	""	""	""	""	""	chrVIII	173344	175089	1	""
S000001075	ORF	Uncharacterized	""	YHR033W	""	putative glutamate 5-kinase	chrVIII	175548	176819	1	Putative protein of unknown function; epitope-tagged protein localizes to the cytoplasm; YHR033W has a paralog, PRO1, that arose from the whole genome duplication
S000001075_C	CDS	""	""	""	""	""	chrVIII	175548	176819	1	""
S000001076	ORF	Verified	Protein Interacting with Hsp90	YHR034C	PIH1	NOP17	chrVIII	176965	177999	-1	Component of the conserved R2TP complex (Rvb1-Rvb2-Tah1-Pih1); R2TP complex interacts with Hsp90 (Hsp82p and Hsc82p) to mediate assembly large protein complexes such as box C/D snoRNPs and RNA polymerase II
S000001076_C	CDS	""	""	""	""	""	chrVIII	176965	177999	-1	""
S000001077	ORF	Verified	Non-ERES Localized Sec23 homolog 1	YHR035W	NEL1	GTPase-activating protein NEL1	chrVIII	178219	180111	1	Activator of Sar1p GTPase activity; paralog of Sec23 but does not associate with the COPII components; not an essential gene
S000001077_C	CDS	""	""	""	""	""	chrVIII	178219	180111	1	""
S000001078	ORF	Verified	BRr6 Like protein	YHR036W	BRL1	""	chrVIII	180345	181760	1	Essential nuclear envelope/ER integral membrane protein; interacts and functions with Apq12p and Brr6p in lipid homeostasis; mutants are defective in nuclear pore complex biogenesis, mRNA nuclear export and are sensitive to sterol biosynthesis inhibitors and membrane fluidizing agents; identified as a dosage suppressor of a temperature sensitive mutation in the major karyopherin, CRM1; homologous to Brr6p
S000001078_C	CDS	""	""	""	""	""	chrVIII	180345	181760	1	""
S000001079	ORF	Verified	Proline UTilization	YHR037W	PUT2	1-pyrroline-5-carboxylate dehydrogenase	chrVIII	181977	183704	1	Delta-1-pyrroline-5-carboxylate dehydrogenase; nuclear-encoded mitochondrial protein involved in utilization of proline as sole nitrogen source; deficiency of human homolog ALDH4A1 causes type II hyperprolinemia (HPII), an autosomal recessive inborn error of metabolism; human homolog ALDH4A1 can complement yeast null mutant
S000001079_C	CDS	""	""	""	""	""	chrVIII	181977	183704	1	""
S000001080	ORF	Verified	Ribosome Recycling Factor	YHR038W	RRF1	KIM4|FIL1	chrVIII	184066	184758	1	Mitochondrial ribosome recycling factor; essential for mitochondrial protein synthesis and for the maintenance of the respiratory function of mitochondria
S000001080_C	CDS	""	""	""	""	""	chrVIII	184066	184758	1	""
S000001081	ORF	Verified	Meiotic Sister-Chromatid recombination	YHR039C	MSC7	meiotic recombination directing protein	chrVIII	184875	186809	-1	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; msc7 mutants are defective in directing meiotic recombination events to homologous chromatids
S000001081_C	CDS	""	""	""	""	""	chrVIII	184875	186809	-1	""
S000001082	ORF	Verified	Box C/D snoRNA accumulation	YHR040W	BCD1	""	chrVIII	187924	189024	1	Essential protein required for the accumulation of box C/D snoRNA
S000001082_C	CDS	""	""	""	""	""	chrVIII	187924	189024	1	""
S000001083	ORF	Verified	Suppressor of RNA polymerase B	YHR041C	SRB2	MED20|HRS2	chrVIII	189131	189864	-1	Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; general transcription factor involved in telomere maintenance
S000001083_C	CDS	""	""	""	""	""	chrVIII	189131	189749	-1	""
S000001083_C	CDS	""	""	""	""	""	chrVIII	189851	189864	-1	""
S000001083_C	intron	""	""	""	""	""	chrVIII	189750	189850	-1	""
S000001084	ORF	Verified	NADP-Cytochrome P450 reductase	YHR042W	NCP1	CPR1|NADPH--hemoprotein reductase	chrVIII	190543	192618	1	NADP-cytochrome P450 reductase; involved in ergosterol biosynthesis; associated and coordinately regulated with Erg11p
S000001084_C	CDS	""	""	""	""	""	chrVIII	190543	192618	1	""
S000001085	ORF	Verified	DeOxyGlucose	YHR043C	DOG2	2-deoxyglucose-6-phosphatase	chrVIII	192805	193545	-1	2-deoxyglucose-6-phosphate phosphatase; member of a family of low molecular weight phosphatases, induced by oxidative and osmotic stress, confers 2-deoxyglucose resistance when overexpressed; DOG2 has a paralog, DOG1, that arose from a single-locus duplication; the last half of DOG1 and DOG2 are subject to gene conversions among S. cerevisiae, S. paradoxus, and S. mikatae
S000001085_C	CDS	""	""	""	""	""	chrVIII	192805	193545	-1	""
