glutathione-glutaredoxin system	PWY3O-592	GRX1	YCL035C	GlutaRedoXin
glutathione-glutaredoxin system	PWY3O-592	GRX2	YDR513W	GlutaRedoXin
glutathione-glutaredoxin system	PWY3O-592	GRX3	YDR098C	GlutaRedoXin
glutathione-glutaredoxin system	PWY3O-592	GRX4	YER174C	GlutaRedoXin
glutathione-glutaredoxin system	PWY3O-592	GRX5	YPL059W	GlutaRedoXin
glycerol biosynthesis	PWY3O-48	GPD1	YDL022W	Glycerol-3-Phosphate Dehydrogenase
glycerol biosynthesis	PWY3O-48	GPD2	YOL059W	Glycerol-3-Phosphate Dehydrogenase
glycerol degradation	AERO-GLYCEROL-CAT-PWY	GUT1	YHL032C	Glycerol UTilization
glycerol degradation	AERO-GLYCEROL-CAT-PWY	GUT2	YIL155C	Glycerol UTilization
glycogen biosynthesis	PWY3O-4031	GLC3	YEL011W	GLyCogen
glycogen biosynthesis	PWY3O-4031	GLG1	YKR058W	Glycogenin-Like Gene
glycogen biosynthesis	PWY3O-4031	GLG2	YJL137C	Glycogenin-Like Gene
glycogen biosynthesis	PWY3O-4031	GSY1	YFR015C	Glycogen SYnthase
glycogen biosynthesis	PWY3O-4031	GSY2	YLR258W	Glycogen SYnthase
glycogen biosynthesis	PWY3O-4031	PGM1	YKL127W	PhosphoGlucoMutase
glycogen biosynthesis	PWY3O-4031	PGM2	YMR105C	PhosphoGlucoMutase
glycogen biosynthesis	PWY3O-4031	UGP1	YKL035W	UDP-glucose pyrophosphorylase
glycogen biosynthesis	PWY3O-4031	""	YHL012W	""
glycogen catabolism	GLYCOCAT-YEAST-PWY	GDB1	YPR184W	Glycogen DeBranching
glycogen catabolism	GLYCOCAT-YEAST-PWY	GPH1	YPR160W	Glycogen PHosphorylase
glycogen catabolism	GLYCOCAT-YEAST-PWY	PGM1	YKL127W	PhosphoGlucoMutase
glycogen catabolism	GLYCOCAT-YEAST-PWY	PGM2	YMR105C	PhosphoGlucoMutase
glycogen catabolism	GLYCOCAT-YEAST-PWY	SGA1	YIL099W	Sporulation-specific GlycoAmylase
glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	CDC19	YAL038W	Cell Division Cycle
glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	ENO1	YGR254W	ENOlase
glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	ENO2	YHR174W	ENOlase
glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	FBA1	YKL060C	Fructose-1,6-Bisphosphate Aldolase
glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	FBP1	YLR377C	Fructose-1,6-BisPhosphatase
glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	GPM1	YKL152C	Glycerate PhosphoMutase
glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	PFK1	YGR240C	PhosphoFructoKinase
glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	PFK2	YMR205C	PhosphoFructoKinase
glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	PGI1	YBR196C	PhosphoGlucoIsomerase
glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	PGK1	YCR012W	3-PhosphoGlycerate Kinase
glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	PYK2	YOR347C	PYruvate Kinase
glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	TDH1	YJL052W	Triose-phosphate DeHydrogenase
glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	TDH2	YJR009C	Triose-phosphate DeHydrogenase
glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	TDH3	YGR192C	Triose-phosphate DeHydrogenase
glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	TPI1	YDR050C	Triose-Phosphate Isomerase
glyoxylate cycle	GLYOXYLATE-BYPASS	ACO1	YLR304C	ACOnitase
glyoxylate cycle	GLYOXYLATE-BYPASS	ACO2	YJL200C	ACOnitase
glyoxylate cycle	GLYOXYLATE-BYPASS	CIT2	YCR005C	CITrate synthase
glyoxylate cycle	GLYOXYLATE-BYPASS	DAL7	YIR031C	Degradation of Allantoin
glyoxylate cycle	GLYOXYLATE-BYPASS	ICL1	YER065C	IsoCitrate Lyase
glyoxylate cycle	GLYOXYLATE-BYPASS	MDH2	YOL126C	Malate DeHydrogenase
glyoxylate cycle	GLYOXYLATE-BYPASS	MDH3	YDL078C	Malate DeHydrogenase
glyoxylate cycle	GLYOXYLATE-BYPASS	MLS1	YNL117W	MaLate Synthase
heme b biosynthesis I (aerobic)	HEME-BIOSYNTHESIS-II	HEM12	YDR047W	HEMe biosynthesis
heme b biosynthesis I (aerobic)	HEME-BIOSYNTHESIS-II	HEM13	YDR044W	HEMe biosynthesis
heme b biosynthesis I (aerobic)	HEME-BIOSYNTHESIS-II	HEM14	YER014W	HEMe biosynthesis
heme b biosynthesis I (aerobic)	HEME-BIOSYNTHESIS-II	HEM15	YOR176W	HEMe biosynthesis
hexaprenyl diphosphate biosynthesis	HEXPPSYN-PWY-2	BTS1	YPL069C	Bet Two Suppressor
hexaprenyl diphosphate biosynthesis	HEXPPSYN-PWY-2	COQ1	YBR003W	COenzyme Q
hexaprenyl diphosphate biosynthesis	HEXPPSYN-PWY-2	ERG20	YJL167W	ERGosterol biosynthesis
homocysteine and cysteine interconversion	HOMOCYS-CYS-CONVERT	CYS3	YAL012W	CYStathionine gamma-lyase
homocysteine and cysteine interconversion	HOMOCYS-CYS-CONVERT	CYS4	YGR155W	CYStathionine beta-synthase
homocysteine and cysteine interconversion	HOMOCYS-CYS-CONVERT	STR2	YJR130C	Sulfur TRansfer
homocysteine and cysteine interconversion	HOMOCYS-CYS-CONVERT	STR3	YGL184C	Sulfur TRansfer
L-alanine biosynthesis II	ALANINE-SYN2-PWY	ALT1	YLR089C	ALanine Transaminase
lanosterol biosynthesis	PWY-6132	ERG7	YHR072W	ERGosterol biosynthesis
L-cysteine biosynthesis III (from L-homocysteine)	HOMOCYSDEGR-PWY-1	CYS3	YAL012W	CYStathionine gamma-lyase
L-cysteine biosynthesis III (from L-homocysteine)	HOMOCYSDEGR-PWY-1	CYS4	YGR155W	CYStathionine beta-synthase
lipid-linked oligosaccharide biosynthesis	GLUCOSE-MANNOSYL-CHITO-DOLICHOL	ALG1	YBR110W	Asparagine-Linked Glycosylation
lipid-linked oligosaccharide biosynthesis	GLUCOSE-MANNOSYL-CHITO-DOLICHOL	ALG11	YNL048W	Asparagine-Linked Glycosylation
lipid-linked oligosaccharide biosynthesis	GLUCOSE-MANNOSYL-CHITO-DOLICHOL	ALG12	YNR030W	Asparagine-Linked Glycosylation
lipid-linked oligosaccharide biosynthesis	GLUCOSE-MANNOSYL-CHITO-DOLICHOL	ALG13	YGL047W	Asparagine-Linked Glycosylation
lipid-linked oligosaccharide biosynthesis	GLUCOSE-MANNOSYL-CHITO-DOLICHOL	ALG14	YBR070C	Asparagine Linked Glycosylation
lipid-linked oligosaccharide biosynthesis	GLUCOSE-MANNOSYL-CHITO-DOLICHOL	ALG2	YGL065C	Asparagine-Linked Glycosylation
lipid-linked oligosaccharide biosynthesis	GLUCOSE-MANNOSYL-CHITO-DOLICHOL	ALG3	YBL082C	Asparagine Linked Glycosylation
lipid-linked oligosaccharide biosynthesis	GLUCOSE-MANNOSYL-CHITO-DOLICHOL	ALG6	YOR002W	Asparagine-Linked Glycosylation
lipid-linked oligosaccharide biosynthesis	GLUCOSE-MANNOSYL-CHITO-DOLICHOL	ALG7	YBR243C	Asparagine-Linked Glycosylation
lipid-linked oligosaccharide biosynthesis	GLUCOSE-MANNOSYL-CHITO-DOLICHOL	ALG8	YOR067C	Asparagine-Linked Glycosylation
lipid-linked oligosaccharide biosynthesis	GLUCOSE-MANNOSYL-CHITO-DOLICHOL	ALG9	YNL219C	Asparagine-Linked Glycosylation
lipid-linked oligosaccharide biosynthesis	GLUCOSE-MANNOSYL-CHITO-DOLICHOL	DIE2	YGR227W	Derepression of ITR1 Expression
L-leucine biosynthesis	LEUSYN-PWY-1	BAT1	YHR208W	Branched-chain Amino acid Transaminase
L-leucine biosynthesis	LEUSYN-PWY-1	BAT2	YJR148W	Branched-chain Amino acid Transaminase
L-leucine biosynthesis	LEUSYN-PWY-1	LEU1	YGL009C	LEUcine biosynthesis
L-leucine biosynthesis	LEUSYN-PWY-1	LEU2	YCL018W	LEUcine biosynthesis
L-leucine biosynthesis	LEUSYN-PWY-1	LEU4	YNL104C	LEUcine biosynthesis
L-leucine biosynthesis	LEUSYN-PWY-1	LEU9	YOR108W	LEUcine biosynthesis
L-lysine biosynthesis IV	LYSINE-AMINOAD-PWY-2	LYS1	YIR034C	LYSine requiring
L-lysine biosynthesis IV	LYSINE-AMINOAD-PWY-2	LYS12	YIL094C	LYSine requiring
L-lysine biosynthesis IV	LYSINE-AMINOAD-PWY-2	LYS2	YBR115C	LYSine requiring
L-lysine biosynthesis IV	LYSINE-AMINOAD-PWY-2	LYS20	YDL182W	LYSine requiring
L-lysine biosynthesis IV	LYSINE-AMINOAD-PWY-2	LYS21	YDL131W	LYSine
L-lysine biosynthesis IV	LYSINE-AMINOAD-PWY-2	LYS4	YDR234W	LYSine requiring
L-lysine biosynthesis IV	LYSINE-AMINOAD-PWY-2	LYS9	YNR050C	LYSine requiring
L-proline biosynthesis I	PROSYN-PWY	PRO1	YDR300C	PROline requiring
L-proline biosynthesis I	PROSYN-PWY	PRO2	YOR323C	PROline requiring
L-proline biosynthesis I	PROSYN-PWY	PRO3	YER023W	PROline requiring
L-serine biosynthesis I	SERSYN-PWY	SER1	YOR184W	SERine requiring
L-serine biosynthesis I	SERSYN-PWY	SER2	YGR208W	SERine requiring
L-serine biosynthesis I	SERSYN-PWY	SER3	YER081W	SERine requiring
L-serine biosynthesis I	SERSYN-PWY	SER33	YIL074C	SERine requiring
L-tryptophan degradation III (eukaryotic)	TRYPTOPHAN-DEGRADATION-1	BNA1	YJR025C	Biosynthesis of Nicotinic Acid
L-tryptophan degradation III (eukaryotic)	TRYPTOPHAN-DEGRADATION-1	BNA2	YJR078W	Biosynthesis of Nicotinic Acid
L-tryptophan degradation III (eukaryotic)	TRYPTOPHAN-DEGRADATION-1	BNA3	YJL060W	Biosynthesis of Nicotinic Acid
L-tryptophan degradation III (eukaryotic)	TRYPTOPHAN-DEGRADATION-1	BNA4	YBL098W	Biosynthesis of Nicotinic Acid
L-tryptophan degradation III (eukaryotic)	TRYPTOPHAN-DEGRADATION-1	BNA5	YLR231C	Biosynthesis of Nicotinic Acid
L-tryptophan degradation III (eukaryotic)	TRYPTOPHAN-DEGRADATION-1	BNA6	YFR047C	Biosynthesis of Nicotinic Acid
L-tryptophan degradation III (eukaryotic)	TRYPTOPHAN-DEGRADATION-1	BNA7	YDR428C	Biosynthesis of NAD
L-tryptophan degradation III (eukaryotic)	TRYPTOPHAN-DEGRADATION-1	NMA1	YLR328W	Nicotinamide Mononucleotide Adenylyltransferase
L-tryptophan degradation III (eukaryotic)	TRYPTOPHAN-DEGRADATION-1	NMA2	YGR010W	Nicotinamide Mononucleotide Adenylyltransferase
L-tryptophan degradation III (eukaryotic)	TRYPTOPHAN-DEGRADATION-1	QNS1	YHR074W	glutamine (Q) dependent Nad+ Synthetase
L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	PWY-5651	BNA1	YJR025C	Biosynthesis of Nicotinic Acid
L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	PWY-5651	BNA2	YJR078W	Biosynthesis of Nicotinic Acid
L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	PWY-5651	BNA3	YJL060W	Biosynthesis of Nicotinic Acid
L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	PWY-5651	BNA4	YBL098W	Biosynthesis of Nicotinic Acid
L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	PWY-5651	BNA5	YLR231C	Biosynthesis of Nicotinic Acid
L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	PWY-5651	BNA7	YDR428C	Biosynthesis of NAD
L-tyrosine degradation III	PWY3O-4108	ADH1	YOL086C	Alcohol DeHydrogenase
L-tyrosine degradation III	PWY3O-4108	ADH2	YMR303C	Alcohol DeHydrogenase
L-tyrosine degradation III	PWY3O-4108	ADH3	YMR083W	Alcohol DeHydrogenase
L-tyrosine degradation III	PWY3O-4108	ADH4	YGL256W	Alcohol DeHydrogenase
L-tyrosine degradation III	PWY3O-4108	ADH5	YBR145W	Alcohol DeHydrogenase
L-tyrosine degradation III	PWY3O-4108	ARO8	YGL202W	AROmatic amino acid requiring
L-tyrosine degradation III	PWY3O-4108	ARO9	YHR137W	AROmatic amino acid requiring
L-tyrosine degradation III	PWY3O-4108	PDC1	YLR044C	Pyruvate DeCarboxylase
L-tyrosine degradation III	PWY3O-4108	PDC5	YLR134W	Pyruvate DeCarboxylase
L-tyrosine degradation III	PWY3O-4108	PDC6	YGR087C	Pyruvate DeCarboxylase
mannose degradation	PWY3O-1743	GLK1	YCL040W	GLucoKinase
mannose degradation	PWY3O-1743	HXK1	YFR053C	HeXoKinase
mannose degradation	PWY3O-1743	HXK2	YGL253W	HeXoKinase
mannose degradation	PWY3O-1743	PMI40	YER003C	PhosphoMannose Isomerase
methylglyoxal catabolism	PWY-901	GLO1	YML004C	GLyOxalase
methylglyoxal catabolism	PWY-901	GLO2	YDR272W	GLyOxalase
methylglyoxal catabolism	PWY-901	GLO4	YOR040W	GLyOxalase
mevalonate pathway	IPPSYN-PWY	ERG10	YPL028W	ERGosterol biosynthesis
mevalonate pathway	IPPSYN-PWY	ERG12	YMR208W	ERGosterol biosynthesis
mevalonate pathway	IPPSYN-PWY	ERG13	YML126C	ERGosterol biosynthesis
mevalonate pathway	IPPSYN-PWY	ERG8	YMR220W	ERGosterol biosynthesis
mevalonate pathway	IPPSYN-PWY	HMG1	YML075C	3-Hydroxy-3-MethylGlutaryl-coenzyme a reductase
mevalonate pathway	IPPSYN-PWY	HMG2	YLR450W	3-Hydroxy-3-MethylGlutaryl-coenzyme a reductase
mevalonate pathway	IPPSYN-PWY	IDI1	YPL117C	Isopentenyl Diphosphate Isomerase
mevalonate pathway	IPPSYN-PWY	MVD1	YNR043W	MeValonate pyrophosphate Decarboxylase
mevalonate pathway I	PWY-922	ERG10	YPL028W	ERGosterol biosynthesis
mevalonate pathway I	PWY-922	ERG12	YMR208W	ERGosterol biosynthesis
mevalonate pathway I	PWY-922	ERG13	YML126C	ERGosterol biosynthesis
mevalonate pathway I	PWY-922	ERG8	YMR220W	ERGosterol biosynthesis
mevalonate pathway I	PWY-922	HMG1	YML075C	3-Hydroxy-3-MethylGlutaryl-coenzyme a reductase
mevalonate pathway I	PWY-922	HMG2	YLR450W	3-Hydroxy-3-MethylGlutaryl-coenzyme a reductase
mevalonate pathway I	PWY-922	IDI1	YPL117C	Isopentenyl Diphosphate Isomerase
mevalonate pathway I	PWY-922	MVD1	YNR043W	MeValonate pyrophosphate Decarboxylase
myo-inositol biosynthesis	PWY-2301	INM1	YHR046C	INositol Monophosphatase
myo-inositol biosynthesis	PWY-2301	INM2	YDR287W	INositol Monophosphatase
myo-inositol biosynthesis	PWY-2301	INO1	YJL153C	INOsitol requiring
myristate biosynthesis	PWY-5971-1	OAR1	YKL055C	3-Oxoacyl-[Acyl-carrier-protein] Reductase
myristate biosynthesis	PWY-5971-1	TES1	YJR019C	ThioESterase
NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde	PWY-5653	BNA6	YFR047C	Biosynthesis of Nicotinic Acid
NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde	PWY-5653	NMA1	YLR328W	Nicotinamide Mononucleotide Adenylyltransferase
NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde	PWY-5653	NMA2	YGR010W	Nicotinamide Mononucleotide Adenylyltransferase
NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde	PWY-5653	QNS1	YHR074W	glutamine (Q) dependent Nad+ Synthetase
NAD de novo biosynthesis II (from tryptophan)	NADSYN-PWY	BNA1	YJR025C	Biosynthesis of Nicotinic Acid
NAD de novo biosynthesis II (from tryptophan)	NADSYN-PWY	BNA2	YJR078W	Biosynthesis of Nicotinic Acid
NAD de novo biosynthesis II (from tryptophan)	NADSYN-PWY	BNA3	YJL060W	Biosynthesis of Nicotinic Acid
NAD de novo biosynthesis II (from tryptophan)	NADSYN-PWY	BNA4	YBL098W	Biosynthesis of Nicotinic Acid
NAD de novo biosynthesis II (from tryptophan)	NADSYN-PWY	BNA5	YLR231C	Biosynthesis of Nicotinic Acid
NAD de novo biosynthesis II (from tryptophan)	NADSYN-PWY	BNA6	YFR047C	Biosynthesis of Nicotinic Acid
NAD de novo biosynthesis II (from tryptophan)	NADSYN-PWY	BNA7	YDR428C	Biosynthesis of NAD
NAD de novo biosynthesis II (from tryptophan)	NADSYN-PWY	NMA1	YLR328W	Nicotinamide Mononucleotide Adenylyltransferase
NAD de novo biosynthesis II (from tryptophan)	NADSYN-PWY	NMA2	YGR010W	Nicotinamide Mononucleotide Adenylyltransferase
NAD de novo biosynthesis II (from tryptophan)	NADSYN-PWY	QNS1	YHR074W	glutamine (Q) dependent Nad+ Synthetase
NAD salvage pathway IV (from nicotinamide riboside)	PWY3O-4106	NMA1	YLR328W	Nicotinamide Mononucleotide Adenylyltransferase
NAD salvage pathway IV (from nicotinamide riboside)	PWY3O-4106	NMA2	YGR010W	Nicotinamide Mononucleotide Adenylyltransferase
NAD salvage pathway IV (from nicotinamide riboside)	PWY3O-4106	NRK1	YNL129W	Nicotinamide Riboside Kinase
NAD salvage pathway V (PNC V cycle)	PWY3O-4107	NMA1	YLR328W	Nicotinamide Mononucleotide Adenylyltransferase
NAD salvage pathway V (PNC V cycle)	PWY3O-4107	NMA2	YGR010W	Nicotinamide Mononucleotide Adenylyltransferase
NAD salvage pathway V (PNC V cycle)	PWY3O-4107	NPT1	YOR209C	Nicotinate PhosphoribosylTransferase
NAD salvage pathway V (PNC V cycle)	PWY3O-4107	PNC1	YGL037C	Pyrazinamidase and NiCotinamidase
NAD salvage pathway V (PNC V cycle)	PWY3O-4107	QNS1	YHR074W	glutamine (Q) dependent Nad+ Synthetase
NAD salvage pathway V (PNC V cycle)	PWY3O-4107	SIR2	YDL042C	Silent Information Regulator
nicotinamide riboside salvage pathway II	PWY3O-96	PNP1	YLR209C	purine nucleoside phosphorylase
nicotinamide riboside salvage pathway II	PWY3O-96	URH1	YDR400W	URidine Hydrolase
nicotinate riboside salvage pathway I	PWY3O-224	NRK1	YNL129W	Nicotinamide Riboside Kinase
nicotinate riboside salvage pathway II	PWY3O-236	PNP1	YLR209C	purine nucleoside phosphorylase
nicotinate riboside salvage pathway II	PWY3O-236	URH1	YDR400W	URidine Hydrolase
oleate biosynthesis	PWY3O-5268	OLE1	YGL055W	OLEic acid requiring
palmitate biosynthesis	PWY3O-8514	FAS1	YKL182W	Fatty Acid Synthetase
palmitate biosynthesis	PWY3O-8514	FAS2	YPL231W	Fatty Acid Synthetase
palmitate biosynthesis	PWY3O-8514	OAR1	YKL055C	3-Oxoacyl-[Acyl-carrier-protein] Reductase
palmitoleate biosynthesis	PWY3O-1801	OLE1	YGL055W	OLEic acid requiring
palmitoleate biosynthesis	PWY3O-1801	TES1	YJR019C	ThioESterase
p-aminobenzoate biosynthesis	PWY3O-1874	ABZ1	YNR033W	para-AminoBenZoic acid (PABA) biosynthesis
p-aminobenzoate biosynthesis	PWY3O-1874	ABZ2	YMR289W	para-AminoBenZoic acid (PABA) biosynthesis
pantothenate and coenzyme A biosynthesis	PANTOSYN2-PWY	ALD2	YMR170C	ALdehyde Dehydrogenase
pantothenate and coenzyme A biosynthesis	PANTOSYN2-PWY	ALD3	YMR169C	ALdehyde Dehydrogenase
pantothenate and coenzyme A biosynthesis	PANTOSYN2-PWY	CAB1	YDR531W	Coenzyme A Biosynthesis
pantothenate and coenzyme A biosynthesis	PANTOSYN2-PWY	CAB2	YIL083C	Coenzyme A Biosynthesis
pantothenate and coenzyme A biosynthesis	PANTOSYN2-PWY	CAB3	YKL088W	Coenzyme A Biosynthesis
pantothenate and coenzyme A biosynthesis	PANTOSYN2-PWY	CAB4	YGR277C	Coenzyme A Biosynthesis
pantothenate and coenzyme A biosynthesis	PANTOSYN2-PWY	CAB5	YDR196C	""
pantothenate and coenzyme A biosynthesis	PANTOSYN2-PWY	ECM31	YBR176W	ExtraCellular Mutant
pantothenate and coenzyme A biosynthesis	PANTOSYN2-PWY	FMS1	YMR020W	Fenpropimorph-resistance Multicopy Suppressor
pantothenate and coenzyme A biosynthesis	PANTOSYN2-PWY	PAN5	YHR063C	PANtothenate biosynthesis
pantothenate and coenzyme A biosynthesis	PANTOSYN2-PWY	PAN6	YIL145C	PANtothenate biosynthesis
pantothenate and coenzyme A biosynthesis	PANTOSYN2-PWY	SIS2	YKR072C	SIt4 Suppressor
pantothenate and coenzyme A biosynthesis	PANTOSYN2-PWY	VHS3	YOR054C	Viable in a Hal3 Sit4 background
pentose phosphate pathway	PENTOSE-P-PWY	GND1	YHR183W	6-phosphoGlucoNateDehydrogenase
pentose phosphate pathway	PENTOSE-P-PWY	GND2	YGR256W	6-phosphoGlucoNateDehydrogenase
pentose phosphate pathway	PENTOSE-P-PWY	RKI1	YOR095C	Ribose-5-phosphate Ketol-Isomerase
pentose phosphate pathway	PENTOSE-P-PWY	RPE1	YJL121C	Ribulose 5-Phosphate Epimerase
pentose phosphate pathway	PENTOSE-P-PWY	SOL3	YHR163W	Suppressor Of Los1-1
pentose phosphate pathway	PENTOSE-P-PWY	SOL4	YGR248W	Suppressor Of Los1-1
pentose phosphate pathway	PENTOSE-P-PWY	TAL1	YLR354C	TransALdolase
pentose phosphate pathway	PENTOSE-P-PWY	TKL1	YPR074C	TransKetoLase
pentose phosphate pathway	PENTOSE-P-PWY	TKL2	YBR117C	TransKetoLase
pentose phosphate pathway	PENTOSE-P-PWY	ZWF1	YNL241C	ZWischenFerment
pentose phosphate pathway (non-oxidative branch)	NONOXIPENT-PWY	RKI1	YOR095C	Ribose-5-phosphate Ketol-Isomerase
pentose phosphate pathway (non-oxidative branch)	NONOXIPENT-PWY	RPE1	YJL121C	Ribulose 5-Phosphate Epimerase
pentose phosphate pathway (non-oxidative branch)	NONOXIPENT-PWY	TAL1	YLR354C	TransALdolase
pentose phosphate pathway (non-oxidative branch)	NONOXIPENT-PWY	TKL1	YPR074C	TransKetoLase
pentose phosphate pathway (non-oxidative branch)	NONOXIPENT-PWY	TKL2	YBR117C	TransKetoLase
pentose phosphate pathway (oxidative branch) I	OXIDATIVEPENT-PWY	GND1	YHR183W	6-phosphoGlucoNateDehydrogenase
pentose phosphate pathway (oxidative branch) I	OXIDATIVEPENT-PWY	GND2	YGR256W	6-phosphoGlucoNateDehydrogenase
pentose phosphate pathway (oxidative branch) I	OXIDATIVEPENT-PWY	SOL3	YHR163W	Suppressor Of Los1-1
pentose phosphate pathway (oxidative branch) I	OXIDATIVEPENT-PWY	SOL4	YGR248W	Suppressor Of Los1-1
pentose phosphate pathway (oxidative branch) I	OXIDATIVEPENT-PWY	ZWF1	YNL241C	ZWischenFerment
periplasmic NAD degradation	PERIPLASMA-NAD-DEGRADATION	NPY1	YGL067W	NADH PYrophosphatase
phenylalanine biosynthesis	PWY3O-4153	ARO7	YPR060C	AROmatic amino acid requiring
phenylalanine biosynthesis	PWY3O-4153	ARO8	YGL202W	AROmatic amino acid requiring
phenylalanine biosynthesis	PWY3O-4153	ARO9	YHR137W	AROmatic amino acid requiring
phenylalanine biosynthesis	PWY3O-4153	PHA2	YNL316C	PHenylAlanine requiring
phosphatidate biosynthesis II (the glycerol-3-phosphate pathway)	PWY3O-6499	GPD1	YDL022W	Glycerol-3-Phosphate Dehydrogenase
phosphatidate biosynthesis II (the glycerol-3-phosphate pathway)	PWY3O-6499	GPD2	YOL059W	Glycerol-3-Phosphate Dehydrogenase
phosphatidate biosynthesis II (the glycerol-3-phosphate pathway)	PWY3O-6499	GPT2	YKR067W	Glycerol-3-Phosphate acylTransferase
phosphatidate biosynthesis II (the glycerol-3-phosphate pathway)	PWY3O-6499	SCT1	YBL011W	Suppressor of Choline-Transport mutants
phosphatidate biosynthesis II (the glycerol-3-phosphate pathway)	PWY3O-6499	SLC1	YDL052C	SphingoLipid Compensation
phosphatidate biosynthesis I (the dihydroxyacetone pathway)	PWY3O-6407	AYR1	YIL124W	1-AcyldihYdroxyacetone-phosphate Reductase
phosphatidate biosynthesis I (the dihydroxyacetone pathway)	PWY3O-6407	GPT2	YKR067W	Glycerol-3-Phosphate acylTransferase
phosphatidate biosynthesis I (the dihydroxyacetone pathway)	PWY3O-6407	SCT1	YBL011W	Suppressor of Choline-Transport mutants
phosphatidate biosynthesis I (the dihydroxyacetone pathway)	PWY3O-6407	SLC1	YDL052C	SphingoLipid Compensation
phosphatidylcholine biosynthesis I	PWY3O-450	CKI1	YLR133W	Choline KInase
phosphatidylcholine biosynthesis I	PWY3O-450	CPT1	YNL130C	CholinePhosphoTransferase
phosphatidylcholine biosynthesis I	PWY3O-450	PCT1	YGR202C	Phosphocholine CytidylylTransferase
phosphatidylethanolamine biosynthesis I	PWY-5669	CHO1	YER026C	CHOline requiring
phosphatidylethanolamine biosynthesis I	PWY-5669	PSD1	YNL169C	PhosphatidylSerine Decarboxylase
phosphatidylethanolamine biosynthesis I	PWY-5669	PSD2	YGR170W	PhosphatidylSerine Decarboxylase
phosphatidylinositol biosynthesis	PWY3O-3	PIS1	YPR113W	Phosphatidyl Inositol Synthase
phospholipid biosynthesis	PHOSLIPSYN2-PWY-1	CHO1	YER026C	CHOline requiring
phospholipid biosynthesis	PHOSLIPSYN2-PWY-1	CHO2	YGR157W	CHOline requiring
phospholipid biosynthesis	PHOSLIPSYN2-PWY-1	CRD1	YDL142C	CaRDiolipin synthase
phospholipid biosynthesis	PHOSLIPSYN2-PWY-1	OPI3	YJR073C	OverProducer of Inositol
phospholipid biosynthesis	PHOSLIPSYN2-PWY-1	PGS1	YCL004W	PhosphatidylGlycerolphosphate Synthase
phospholipid biosynthesis	PHOSLIPSYN2-PWY-1	PSD1	YNL169C	PhosphatidylSerine Decarboxylase
phospholipid biosynthesis	PHOSLIPSYN2-PWY-1	PSD2	YGR170W	PhosphatidylSerine Decarboxylase
phospholipid biosynthesis II (Kennedy pathway)	PWY3O-259	ECT1	YGR007W	Ethanolamine-phosphate CytidylylTransferase
phospholipid biosynthesis II (Kennedy pathway)	PWY3O-259	EKI1	YDR147W	Ethanolamine KInase
phospholipid biosynthesis II (Kennedy pathway)	PWY3O-259	EPT1	YHR123W	EthanolaminePhosphoTransferase
PRPP biosynthesis	PWY0-662	PRS1	YKL181W	PhosphoRibosylpyrophosphate Synthetase
PRPP biosynthesis	PWY0-662	PRS2	YER099C	PhosphoRibosylpyrophosphate Synthetase
PRPP biosynthesis	PWY0-662	PRS3	YHL011C	PhosphoRibosylpyrophosphate Synthetase
PRPP biosynthesis	PWY0-662	PRS4	YBL068W	PhosphoRibosylpyrophosphate Synthetase
PRPP biosynthesis	PWY0-662	PRS5	YOL061W	PhosphoRibosylpyrophosphate Synthetase
putrescine biosynthesis III	PWY-46	SPE1	YKL184W	SPErmidine auxotroph
pyridoxal 5'-phosphate salvage I	PLPSAL-PWY	BUD16	YEL029C	BUD site selection
pyridoxal 5'-phosphate salvage I	PLPSAL-PWY	PDX3	YBR035C	PyriDoXine auxotrophy
pyruvate decarboxylation to acetyl CoA	PYRUVDEHYD-PWY	LAT1	YNL071W	""
pyruvate decarboxylation to acetyl CoA	PYRUVDEHYD-PWY	LPD1	YFL018C	LiPoamide Dehydrogenase
