YGL116W	CDC20	PS00678	Trp-Asp (WD) repeats signature.	400	414	PROSITE	2135936
YGL116W	CDC20	PS50082	Trp-Asp (WD) repeats profile.	297	338	PROSITE	2135937
YGL116W	CDC20	PS50082	Trp-Asp (WD) repeats profile.	381	416	PROSITE	2135938
YGL116W	CDC20	PS50294	Trp-Asp (WD) repeats circular profile.	381	416	PROSITE	2124680
YGL116W	CDC20	PTHR19918	CELL DIVISION CYCLE 20  CDC20   FIZZY -RELATED	125	556	PANTHER	2114181
YGL116W	CDC20	PTHR19918:SF8	FI02843P	125	556	PANTHER	2114182
YGL116W	CDC20	SM00320	WD40_4	289	329	SMART	2135939
YGL116W	CDC20	SM00320	WD40_4	332	370	SMART	2135940
YGL116W	CDC20	SM00320	WD40_4	374	413	SMART	2135941
YGL116W	CDC20	SM00320	WD40_4	416	458	SMART	2135942
YGL116W	CDC20	SM00320	WD40_4	461	510	SMART	2135943
YGL116W	CDC20	SM00320	WD40_4	514	553	SMART	2135944
YGL116W	CDC20	SSF50998	Quinoprotein alcohol dehydrogenase-like	249	558	SUPERFAMILY	2135945
YOR074C	CDC21	G3DSA:3.30.572.10	Thymidylate synthase/dCMP hydroxymethylase domain	1	304	GENE3D	2121211
YOR074C	CDC21	MF_00008	Thymidylate synthase [thyA].	10	304	HAMAP	2130470
YOR074C	CDC21	PF00303	Thymidylate synthase	11	304	Pfam	2130471
YOR074C	CDC21	PR00108	Thymidylate synthase family signature	53	74	PRINTS	2130472
YOR074C	CDC21	PR00108	Thymidylate synthase family signature	146	165	PRINTS	2130473
YOR074C	CDC21	PR00108	Thymidylate synthase family signature	172	187	PRINTS	2130474
YOR074C	CDC21	PR00108	Thymidylate synthase family signature	199	225	PRINTS	2130475
YOR074C	CDC21	PR00108	Thymidylate synthase family signature	237	254	PRINTS	2130476
YOR074C	CDC21	PS00091	Thymidylate synthase active site.	157	185	PROSITE	2130477
YOR074C	CDC21	PTHR11548	THYMIDYLATE SYNTHASE 1	4	304	PANTHER	2121212
YOR074C	CDC21	PTHR11548:SF2	THYMIDYLATE SYNTHASE	4	304	PANTHER	2121213
YOR074C	CDC21	SSF55831	Thymidylate synthase/dCMP hydroxymethylase	3	304	SUPERFAMILY	2130478
YOR074C	CDC21	TIGR03284	thym_sym: thymidylate synthase	11	304	TIGRFAM	2130479
YHR166C	CDC23	G3DSA:1.25.40.10	Tetratricopeptide repeat domain	9	364	GENE3D	2125196
YHR166C	CDC23	G3DSA:1.25.40.10	Tetratricopeptide repeat domain	365	488	GENE3D	2114642
YHR166C	CDC23	G3DSA:1.25.40.10	Tetratricopeptide repeat domain	489	573	GENE3D	2125197
YHR166C	CDC23	PF04049	Anaphase promoting complex subunit 8 / Cdc23	13	145	Pfam	2125198
YHR166C	CDC23	PF13181	Tetratricopeptide repeat	217	243	Pfam	2133375
YHR166C	CDC23	PF13181	Tetratricopeptide repeat	398	429	Pfam	2133376
YHR166C	CDC23	PF13181	Tetratricopeptide repeat	500	529	Pfam	2133377
YHR166C	CDC23	PF13181	Tetratricopeptide repeat	537	565	Pfam	2133378
YHR166C	CDC23	PF13414	TPR repeat	438	477	Pfam	2133379
YHR166C	CDC23	PS50005	TPR repeat profile.	431	464	PROSITE	2133380
YHR166C	CDC23	PS50005	TPR repeat profile.	465	498	PROSITE	2133381
YHR166C	CDC23	PS50005	TPR repeat profile.	499	532	PROSITE	2133382
YHR166C	CDC23	PTHR12558	CELL DIVISION CYCLE 16,23,27	10	625	PANTHER	2114644
YHR166C	CDC23	PTHR12558:SF10	CELL DIVISION CYCLE PROTEIN 23 HOMOLOG	10	625	PANTHER	2114643
YHR166C	CDC23	SM00028	tpr_5	215	248	SMART	2133383
YHR166C	CDC23	SM00028	tpr_5	397	430	SMART	2133384
YHR166C	CDC23	SM00028	tpr_5	431	464	SMART	2133385
YHR166C	CDC23	SM00028	tpr_5	465	498	SMART	2133386
YHR166C	CDC23	SM00028	tpr_5	499	532	SMART	2133387
YHR166C	CDC23	SM00028	tpr_5	536	569	SMART	2133388
YHR166C	CDC23	SSF48452	TPR-like	88	263	SUPERFAMILY	2114640
YHR166C	CDC23	SSF48452	TPR-like	207	434	SUPERFAMILY	2114641
YHR166C	CDC23	SSF48452	TPR-like	397	564	SUPERFAMILY	2133389
YAL041W	CDC24	G3DSA:1.10.418.10	CH domain superfamily	146	280	GENE3D	2109786
YAL041W	CDC24	G3DSA:1.20.900.10	Dbl homology (DH) domain	281	459	GENE3D	2109784
YAL041W	CDC24	G3DSA:2.30.29.30	PH-like domain superfamily	460	683	GENE3D	2109785
YAL041W	CDC24	G3DSA:3.10.20.90	-	757	854	GENE3D	2109783
YAL041W	CDC24	PF00621	RhoGEF domain	282	452	Pfam	2132332
YAL041W	CDC24	PF06395	CDC24 Calponin	156	242	Pfam	2132333
YAL041W	CDC24	PF15411	Pleckstrin homology domain	481	663	Pfam	2132334
YAL041W	CDC24	PS00741	Dbl homology (DH) domain signature.	403	428	PROSITE	2132335
YAL041W	CDC24	PS50003	PH domain profile.	478	668	PROSITE	2132336
YAL041W	CDC24	PS50010	Dbl homology (DH) domain profile.	278	454	PROSITE	2132337
YAL041W	CDC24	PS50021	Calponin homology (CH) domain profile.	135	246	PROSITE	2109859
YAL041W	CDC24	PS51745	PB1 domain profile.	761	854	PROSITE	2132338
YAL041W	CDC24	PTHR47339	CELL DIVISION CONTROL PROTEIN 24	3	682	PANTHER	2109860
YAL041W	CDC24	PTHR47339	CELL DIVISION CONTROL PROTEIN 24	750	854	PANTHER	2109861
YAL041W	CDC24	SM00033	ch_5	137	240	SMART	2132339
YAL041W	CDC24	SM00233	PH_update	479	670	SMART	2132340
YAL041W	CDC24	SM00325	RhoGEF_3	282	453	SMART	2132341
YAL041W	CDC24	SM00666	PB1_new	761	854	SMART	2132342
YAL041W	CDC24	SSF48065	DBL homology domain (DH-domain)	268	475	SUPERFAMILY	2132343
YAL041W	CDC24	SSF50729	PH domain-like	473	668	SUPERFAMILY	2109862
YAL041W	CDC24	SSF54277	CAD & PB1 domains	751	853	SUPERFAMILY	2132344
YLR310C	CDC25	G3DSA:1.10.840.10	Ras guanine-nucleotide exchange factor, catalytic domain superfamily	1276	1542	GENE3D	2118943
YLR310C	CDC25	G3DSA:1.20.870.10	Son of sevenless (SoS) protein Chain: S domain 1	1117	1501	GENE3D	2126668
YLR310C	CDC25	G3DSA:2.30.30.40	SH3 Domains	20	132	GENE3D	2126669
YLR310C	CDC25	PF00018	SH3 domain	77	119	Pfam	2129995
YLR310C	CDC25	PF00617	RasGEF domain	1310	1489	Pfam	2129996
YLR310C	CDC25	PF00618	RasGEF N-terminal motif	1120	1212	Pfam	2118941
YLR310C	CDC25	PS00720	Ras Guanine-nucleotide exchange factors domain signature.	1456	1488	PROSITE	2129997
YLR310C	CDC25	PS50002	Src homology 3 (SH3) domain profile.	58	128	PROSITE	2129998
YLR310C	CDC25	PS50009	Ras guanine-nucleotide exchange factors catalytic domain profile.	1305	1542	PROSITE	2129999
YLR310C	CDC25	PS50212	Ras guanine-nucleotide exchange factors N-terminal domain profile.	1117	1247	PROSITE	2130000
YLR310C	CDC25	PTHR23113	GUANINE NUCLEOTIDE EXCHANGE FACTOR	281	1566	PANTHER	2118940
YLR310C	CDC25	PTHR23113:SF343	CELL DIVISION CONTROL PROTEIN 25	281	1566	PANTHER	2118942
YLR310C	CDC25	SM00147	RasGEF_3	1301	1543	SMART	2130001
YLR310C	CDC25	SM00229	rasgefn_5	1116	1247	SMART	2130002
YLR310C	CDC25	SM00326	SH3_2	61	127	SMART	2130003
YLR310C	CDC25	SSF48366	Ras GEF	1097	1546	SUPERFAMILY	2130004
YLR310C	CDC25	SSF50044	SH3-domain	44	141	SUPERFAMILY	2130005
YFR036W	CDC26	PF10471	Anaphase-promoting complex APC subunit CDC26	1	85	Pfam	2132919
YBL084C	CDC27	G3DSA:1.25.40.10	Tetratricopeptide repeat domain	25	208	GENE3D	2123073
YBL084C	CDC27	G3DSA:1.25.40.10	Tetratricopeptide repeat domain	431	503	GENE3D	2110337
YBL084C	CDC27	G3DSA:1.25.40.10	Tetratricopeptide repeat domain	505	637	GENE3D	2110339
YBL084C	CDC27	G3DSA:1.25.40.10	Tetratricopeptide repeat domain	638	741	GENE3D	2110338
YBL084C	CDC27	PF00515	Tetratricopeptide repeat	540	573	Pfam	2140157
YBL084C	CDC27	PF00515	Tetratricopeptide repeat	609	639	Pfam	2140158
YBL084C	CDC27	PF12895	Anaphase-promoting complex, cyclosome, subunit 3	39	124	Pfam	2140159
YBL084C	CDC27	PF13181	Tetratricopeptide repeat	575	607	Pfam	2140160
YBL084C	CDC27	PF13432	Tetratricopeptide repeat	680	732	Pfam	2123074
YBL084C	CDC27	PS50005	TPR repeat profile.	472	505	PROSITE	2140161
YBL084C	CDC27	PS50005	TPR repeat profile.	540	573	PROSITE	2140162
YBL084C	CDC27	PS50005	TPR repeat profile.	574	607	PROSITE	2140163
YBL084C	CDC27	PS50005	TPR repeat profile.	608	641	PROSITE	2140164
YBL084C	CDC27	PS50005	TPR repeat profile.	676	709	PROSITE	2140165
YBL084C	CDC27	PS50005	TPR repeat profile.	710	743	PROSITE	2140166
YBL084C	CDC27	PS50293	TPR repeat region circular profile.	608	639	PROSITE	2123075
YBL084C	CDC27	PTHR12558	CELL DIVISION CYCLE 16,23,27	29	742	PANTHER	2110336
YBL084C	CDC27	SM00028	tpr_5	154	187	SMART	2140167
YBL084C	CDC27	SM00028	tpr_5	472	505	SMART	2140168
YBL084C	CDC27	SM00028	tpr_5	540	573	SMART	2140169
YBL084C	CDC27	SM00028	tpr_5	574	607	SMART	2140170
YBL084C	CDC27	SM00028	tpr_5	608	641	SMART	2140171
YBL084C	CDC27	SM00028	tpr_5	642	675	SMART	2140172
YBL084C	CDC27	SM00028	tpr_5	676	709	SMART	2140173
YBL084C	CDC27	SM00028	tpr_5	710	743	SMART	2140174
YBL084C	CDC27	SSF48452	TPR-like	537	743	SUPERFAMILY	2140175
YBL084C	CDC27	SSF81901	HCP-like	434	581	SUPERFAMILY	2140176
YBR160W	CDC28	G3DSA:1.10.510.10	Transferase(Phosphotransferase) domain 1	93	298	GENE3D	2110622
YBR160W	CDC28	G3DSA:3.30.200.20	Phosphorylase Kinase; domain 1	1	92	GENE3D	2110620
YBR160W	CDC28	PF00069	Protein kinase domain	8	295	Pfam	2129270
YBR160W	CDC28	PS00107	Protein kinases ATP-binding region signature.	14	40	PROSITE	2129271
YBR160W	CDC28	PS00108	Serine/Threonine protein kinases active-site signature.	132	144	PROSITE	2129272
YBR160W	CDC28	PS50011	Protein kinase domain profile.	8	295	PROSITE	2129273
YBR160W	CDC28	PTHR24056	CELL DIVISION PROTEIN KINASE	7	297	PANTHER	2110621
YBR160W	CDC28	PTHR24056:SF371	CYCLIN-DEPENDENT KINASE A-2	7	297	PANTHER	2110623
YBR160W	CDC28	SM00220	serkin_6	8	295	SMART	2129274
YBR160W	CDC28	SSF56112	Protein kinase-like (PK-like)	6	297	SUPERFAMILY	2129275
YLR314C	CDC3	G3DSA:3.40.50.300	P-loop containing nucleoside triphosphate hydrolase	94	413	GENE3D	2119097
YLR314C	CDC3	PF00735	Septin	116	417	Pfam	2119096
YLR314C	CDC3	PIRSF006698	Septin	3	518	PIRSF	2137177
YLR314C	CDC3	PS51719	Septin-type guanine nucleotide-binding (G) domain profile.	116	411	PROSITE	2137178
YLR314C	CDC3	PTHR18884	SEPTIN	79	516	PANTHER	2119099
YLR314C	CDC3	PTHR18884:SF123	SEPTIN-7	79	516	PANTHER	2119095
YLR314C	CDC3	SSF52540	P-loop containing nucleoside triphosphate hydrolases	100	380	SUPERFAMILY	2119098
YOR257W	CDC31	G3DSA:1.10.238.10	-	1	90	GENE3D	2128245
YOR257W	CDC31	G3DSA:1.10.238.10	-	91	161	GENE3D	2128244
YOR257W	CDC31	PF13499	EF-hand domain pair	23	85	Pfam	2121361
YOR257W	CDC31	PF13499	EF-hand domain pair	96	158	Pfam	2121360
YOR257W	CDC31	PS00018	EF-hand calcium-binding domain.	33	45	PROSITE	2130372
YOR257W	CDC31	PS00018	EF-hand calcium-binding domain.	142	154	PROSITE	2130373
YOR257W	CDC31	PS50222	EF-hand calcium-binding domain profile.	20	55	PROSITE	2130374
YOR257W	CDC31	PS50222	EF-hand calcium-binding domain profile.	93	128	PROSITE	2130375
YOR257W	CDC31	PS50222	EF-hand calcium-binding domain profile.	129	161	PROSITE	2130376
YOR257W	CDC31	PTHR23050	CALCIUM BINDING PROTEIN	14	159	PANTHER	2121362
YOR257W	CDC31	PTHR23050:SF325	CENTRIN-3	14	159	PANTHER	2121359
YOR257W	CDC31	SM00054	efh_1	24	52	SMART	2130377
YOR257W	CDC31	SM00054	efh_1	60	88	SMART	2130378
YOR257W	CDC31	SM00054	efh_1	97	125	SMART	2130379
YOR257W	CDC31	SM00054	efh_1	133	161	SMART	2130380
YOR257W	CDC31	SSF47473	EF-hand	17	159	SUPERFAMILY	2130381
YOL139C	CDC33	G3DSA:3.30.760.10	RNA Cap, Translation Initiation Factor Eif4e	1	213	GENE3D	2120946
YOL139C	CDC33	PF01652	Eukaryotic initiation factor 4E	38	195	Pfam	2130754
YOL139C	CDC33	PS00813	Eukaryotic initiation factor 4E signature.	92	115	PROSITE	2130755
YOL139C	CDC33	PTHR11960	EUKARYOTIC TRANSLATION INITIATION FACTOR 4E RELATED	31	200	PANTHER	2120948
YOL139C	CDC33	PTHR11960:SF8	AT15894P-RELATED	31	200	PANTHER	2120947
YOL139C	CDC33	SSF55418	eIF4e-like	5	208	SUPERFAMILY	2130756
YDR054C	CDC34	G3DSA:3.10.110.10	Ubiquitin Conjugating Enzyme	4	173	GENE3D	2123733
YDR054C	CDC34	PF00179	Ubiquitin-conjugating enzyme	14	162	Pfam	2132914
YDR054C	CDC34	PS00183	Ubiquitin-conjugating (UBC) active site signature.	84	99	PROSITE	2132915
YDR054C	CDC34	PS50127	Ubiquitin-conjugating (UBC) core domain profile.	7	169	PROSITE	2123734
YDR054C	CDC34	PTHR24067	UBIQUITIN-CONJUGATING ENZYME E2	6	205	PANTHER	2111822
YDR054C	CDC34	PTHR24067:SF241	UBIQUITIN-CONJUGATING ENZYME E2-34 KDA	6	205	PANTHER	2111821
YDR054C	CDC34	SM00212	ubc_7	12	169	SMART	2132916
YDR054C	CDC34	SSF54495	UBC-like	9	167	SUPERFAMILY	2132917
YDL165W	CDC36	G3DSA:2.30.30.1020	CCR4-NOT complex subunit 2/3/5, N-terminal domain superfamily	1	191	GENE3D	2111656
YDL165W	CDC36	PF04153	NOT2 / NOT3 / NOT5 family	55	189	Pfam	2111655
YDL165W	CDC36	PTHR23326	CCR4 NOT-RELATED	2	190	PANTHER	2130220
YDL165W	CDC36	PTHR23326:SF3	CCR4-NOT TRANSCRIPTION COMPLEX SUBUNIT 2	2	190	PANTHER	2111657
YDR168W	CDC37	G3DSA:1.20.58.610	Cdc37, Hsp90 binding domain	232	365	GENE3D	2124114
YDR168W	CDC37	PF03234	Cdc37 N terminal kinase binding	3	126	Pfam	2112474
YDR168W	CDC37	PF08564	Cdc37 C terminal domain	389	477	Pfam	2112476
YDR168W	CDC37	PF08565	Cdc37 Hsp90 binding domain	240	364	Pfam	2130221
YDR168W	CDC37	PTHR12800	CDC37-RELATED	1	487	PANTHER	2112473
YDR168W	CDC37	PTHR12800:SF4	HSP90 CO-CHAPERONE CDC37	1	487	PANTHER	2112475
YDR168W	CDC37	SM01069	CDC37_C_2	388	491	SMART	2130222
YDR168W	CDC37	SM01070	CDC37_M_2	186	371	SMART	2130223
YDR168W	CDC37	SM01071	CDC37_N_2	2	183	SMART	2130224
YDR168W	CDC37	SSF101391	Hsp90 co-chaperone CDC37	228	457	SUPERFAMILY	2130225
YCR093W	CDC39	G3DSA:1.25.40.180	-	754	1000	GENE3D	2111160
YCR093W	CDC39	G3DSA:1.25.40.790	-	1558	1852	GENE3D	2123404
YCR093W	CDC39	G3DSA:1.25.40.800	-	1853	2077	GENE3D	2123403
YCR093W	CDC39	G3DSA:1.25.40.840	CCR4-NOT subunit 1, TTP binding domain superfamily	582	753	GENE3D	2123402
YCR093W	CDC39	PF04054	CCR4-Not complex component, Not1	1714	2078	Pfam	2111162
YCR093W	CDC39	PF12842	Domain of unknown function (DUF3819)	1086	1228	Pfam	2135854
YCR093W	CDC39	PF16415	CCR4-NOT transcription complex subunit 1 CAF1-binding domain	778	994	Pfam	2135855
YCR093W	CDC39	PF16417	CCR4-NOT transcription complex subunit 1 TTP binding domain	592	744	Pfam	2111159
YCR093W	CDC39	PF16418	CCR4-NOT transcription complex subunit 1 HEAT repeat	406	546	Pfam	2135856
YCR093W	CDC39	PF16419	CCR4-NOT transcription complex subunit 1 HEAT repeat	169	392	Pfam	2135857
YCR093W	CDC39	PTHR13162	CCR4-NOT TRANSCRIPTION COMPLEX	86	2079	PANTHER	2111158
YCR093W	CDC39	PTHR13162:SF8	CCR4-NOT TRANSCRIPTION COMPLEX SUBUNIT 1	86	2079	PANTHER	2111161
YFL009W	CDC4	G3DSA:1.20.1280.50	-	261	369	GENE3D	2124589
YFL009W	CDC4	G3DSA:2.130.10.10	WD40/YVTN repeat-like-containing domain superfamily	370	744	GENE3D	2130995
YFL009W	CDC4	PF00400	WD domain, G-beta repeat	375	408	Pfam	2130996
YFL009W	CDC4	PF00400	WD domain, G-beta repeat	415	449	Pfam	2130997
YFL009W	CDC4	PF00400	WD domain, G-beta repeat	453	493	Pfam	2130998
YFL009W	CDC4	PF00400	WD domain, G-beta repeat	523	556	Pfam	2130999
YFL009W	CDC4	PF00400	WD domain, G-beta repeat	561	598	Pfam	2131000
YFL009W	CDC4	PF12937	F-box-like	276	321	Pfam	2113647
YFL009W	CDC4	PF16856	Cell division control protein 4 dimerisation domain	227	272	Pfam	2113649
YFL009W	CDC4	PR00320	G protein beta WD-40 repeat signature	436	450	PRINTS	2131001
YFL009W	CDC4	PR00320	G protein beta WD-40 repeat signature	543	557	PRINTS	2131002
YFL009W	CDC4	PR00320	G protein beta WD-40 repeat signature	585	599	PRINTS	2131003
YFL009W	CDC4	PS00678	Trp-Asp (WD) repeats signature.	436	450	PROSITE	2131004
YFL009W	CDC4	PS00678	Trp-Asp (WD) repeats signature.	543	557	PROSITE	2131005
YFL009W	CDC4	PS00678	Trp-Asp (WD) repeats signature.	585	599	PROSITE	2131006
YFL009W	CDC4	PS50082	Trp-Asp (WD) repeats profile.	418	458	PROSITE	2131007
YFL009W	CDC4	PS50082	Trp-Asp (WD) repeats profile.	459	502	PROSITE	2131008
YFL009W	CDC4	PS50082	Trp-Asp (WD) repeats profile.	526	565	PROSITE	2131009
YFL009W	CDC4	PS50082	Trp-Asp (WD) repeats profile.	566	601	PROSITE	2131010
YFL009W	CDC4	PS50082	Trp-Asp (WD) repeats profile.	628	667	PROSITE	2131011
YFL009W	CDC4	PS50181	F-box domain profile.	272	319	PROSITE	2131012
YFL009W	CDC4	PS50294	Trp-Asp (WD) repeats circular profile.	418	453	PROSITE	2124591
YFL009W	CDC4	PS50294	Trp-Asp (WD) repeats circular profile.	459	494	PROSITE	2124590
YFL009W	CDC4	PS50294	Trp-Asp (WD) repeats circular profile.	526	557	PROSITE	2124588
YFL009W	CDC4	PS50294	Trp-Asp (WD) repeats circular profile.	566	601	PROSITE	2124592
YFL009W	CDC4	PTHR44156	-	241	745	PANTHER	2113646
YFL009W	CDC4	PTHR44156:SF14	F-BOX AND WD REPEAT DOMAIN-CONTAINING 7	241	745	PANTHER	2113648
YFL009W	CDC4	SM00256	fbox_2	278	318	SMART	2131013
YFL009W	CDC4	SM00320	WD40_4	370	408	SMART	2131014
YFL009W	CDC4	SM00320	WD40_4	411	449	SMART	2131015
YFL009W	CDC4	SM00320	WD40_4	452	493	SMART	2131016
YFL009W	CDC4	SM00320	WD40_4	519	556	SMART	2131017
YFL009W	CDC4	SM00320	WD40_4	559	598	SMART	2131018
YFL009W	CDC4	SM00320	WD40_4	621	658	SMART	2131019
YFL009W	CDC4	SM00320	WD40_4	661	698	SMART	2131020
YFL009W	CDC4	SSF50978	WD40 repeat-like	373	734	SUPERFAMILY	2131021
YFL009W	CDC4	SSF81383	F-box domain	270	368	SUPERFAMILY	2131022
YDR364C	CDC40	G3DSA:2.130.10.10	WD40/YVTN repeat-like-containing domain superfamily	136	455	GENE3D	2123900
YDR364C	CDC40	PF00400	WD domain, G-beta repeat	154	191	Pfam	2144522
YDR364C	CDC40	PF00400	WD domain, G-beta repeat	197	234	Pfam	2144523
YDR364C	CDC40	PF00400	WD domain, G-beta repeat	285	320	Pfam	2144524
YDR364C	CDC40	PF00400	WD domain, G-beta repeat	373	410	Pfam	2144525
YDR364C	CDC40	PR00320	G protein beta WD-40 repeat signature	178	192	PRINTS	2144526
YDR364C	CDC40	PR00320	G protein beta WD-40 repeat signature	221	235	PRINTS	2144527
YDR364C	CDC40	PR00320	G protein beta WD-40 repeat signature	308	322	PRINTS	2144528
YDR364C	CDC40	PS50082	Trp-Asp (WD) repeats profile.	158	191	PROSITE	2144529
YDR364C	CDC40	PS50082	Trp-Asp (WD) repeats profile.	202	243	PROSITE	2144530
YDR364C	CDC40	PS50082	Trp-Asp (WD) repeats profile.	289	321	PROSITE	2144531
YDR364C	CDC40	PS50294	Trp-Asp (WD) repeats circular profile.	158	191	PROSITE	2123898
YDR364C	CDC40	PS50294	Trp-Asp (WD) repeats circular profile.	202	239	PROSITE	2123901
YDR364C	CDC40	PS50294	Trp-Asp (WD) repeats circular profile.	289	321	PROSITE	2123899
YDR364C	CDC40	PTHR43979	PRE-MRNA-PROCESSING FACTOR 17	36	455	PANTHER	2112925
YDR364C	CDC40	SM00320	WD40_4	151	191	SMART	2144532
YDR364C	CDC40	SM00320	WD40_4	195	234	SMART	2144533
YDR364C	CDC40	SM00320	WD40_4	282	321	SMART	2144534
YDR364C	CDC40	SM00320	WD40_4	370	411	SMART	2144535
YDR364C	CDC40	SM00320	WD40_4	414	455	SMART	2144536
YDR364C	CDC40	SSF50978	WD40 repeat-like	126	453	SUPERFAMILY	2144537
YLR229C	CDC42	G3DSA:3.40.50.300	P-loop containing nucleoside triphosphate hydrolase	1	182	GENE3D	2119071
YLR229C	CDC42	PF00071	Ras family	5	175	Pfam	2133813
YLR229C	CDC42	PR00449	Transforming protein P21 ras signature	4	25	PRINTS	2133814
YLR229C	CDC42	PR00449	Transforming protein P21 ras signature	27	43	PRINTS	2133815
YLR229C	CDC42	PR00449	Transforming protein P21 ras signature	44	66	PRINTS	2133816
YLR229C	CDC42	PR00449	Transforming protein P21 ras signature	106	119	PRINTS	2133817
YLR229C	CDC42	PR00449	Transforming protein P21 ras signature	154	176	PRINTS	2133818
YLR229C	CDC42	PS51419	small GTPase Rab1 family profile.	1	191	PROSITE	2126731
YLR229C	CDC42	PS51420	small GTPase Rho family profile.	1	176	PROSITE	2133819
YLR229C	CDC42	PS51421	small GTPase Ras family profile.	1	191	PROSITE	2126730
YLR229C	CDC42	PTHR24072	RHO FAMILY GTPASE	1	191	PANTHER	2119070
YLR229C	CDC42	PTHR24072:SF262	CDC42L PROTEIN	1	191	PANTHER	2119072
YLR229C	CDC42	SM00173	ras_sub_4	1	179	SMART	2133820
YLR229C	CDC42	SM00174	rho_sub_3	6	179	SMART	2133821
YLR229C	CDC42	SM00175	rab_sub_5	4	179	SMART	2133822
YLR229C	CDC42	SSF52540	P-loop containing nucleoside triphosphate hydrolases	3	173	SUPERFAMILY	2133823
YLR229C	CDC42	TIGR00231	small_GTP: small GTP-binding protein domain	1	157	TIGRFAM	2133824
YGL155W	CDC43	G3DSA:1.50.10.20	-	9	375	GENE3D	2114267
YGL155W	CDC43	PF00432	Prenyltransferase and squalene oxidase repeat	127	179	Pfam	2133785
YGL155W	CDC43	PF00432	Prenyltransferase and squalene oxidase repeat	190	230	Pfam	2133786
YGL155W	CDC43	PF00432	Prenyltransferase and squalene oxidase repeat	271	300	Pfam	2133787
YGL155W	CDC43	PF00432	Prenyltransferase and squalene oxidase repeat	310	352	Pfam	2133788
YGL155W	CDC43	PTHR11774	GERANYLGERANYL TRANSFERASE TYPE BETA SUBUNIT	13	368	PANTHER	2114266
YGL155W	CDC43	PTHR11774:SF4	GERANYLGERANYL TRANSFERASE TYPE-1 SUBUNIT BETA	13	368	PANTHER	2114265
YGL155W	CDC43	SSF48239	Terpenoid cyclases/Protein prenyltransferases	9	370	SUPERFAMILY	2133789
YLR103C	CDC45	PF02724	CDC45-like protein	28	646	Pfam	2151996
YLR103C	CDC45	PTHR10507	CDC45-RELATED PROTEIN	1	645	PANTHER	2117145
YLR103C	CDC45	PTHR10507:SF0	CELL DIVISION CONTROL PROTEIN 45 HOMOLOG	1	645	PANTHER	2117144
YDL126C	CDC48	G3DSA:1.10.8.60	-	382	473	GENE3D	2123574
YDL126C	CDC48	G3DSA:2.40.40.20	-	13	117	GENE3D	2123573
YDL126C	CDC48	G3DSA:3.10.330.10	-	118	215	GENE3D	2123576
YDL126C	CDC48	G3DSA:3.40.50.300	P-loop containing nucleoside triphosphate hydrolase	216	380	GENE3D	2123571
YDL126C	CDC48	G3DSA:3.40.50.300	P-loop containing nucleoside triphosphate hydrolase	474	657	GENE3D	2123575
YDL126C	CDC48	G3DSA:6.10.20.150	-	661	781	GENE3D	2123572
YDL126C	CDC48	PF00004	ATPase family associated with various cellular activities (AAA)	251	380	Pfam	2135864
YDL126C	CDC48	PF00004	ATPase family associated with various cellular activities (AAA)	524	657	Pfam	2135865
YDL126C	CDC48	PF02359	Cell division protein 48 (CDC48), N-terminal domain	36	116	Pfam	2135866
YDL126C	CDC48	PF02933	Cell division protein 48 (CDC48), domain 2	136	198	Pfam	2135867
YDL126C	CDC48	PF09336	Vps4 C terminal oligomerisation domain	750	783	Pfam	2111376
YDL126C	CDC48	PF17862	AAA+ lid domain	403	443	Pfam	2111374
YDL126C	CDC48	PF17862	AAA+ lid domain	682	716	Pfam	2111375
YDL126C	CDC48	PS00674	AAA-protein family signature.	351	369	PROSITE	2135868
YDL126C	CDC48	PS00674	AAA-protein family signature.	627	645	PROSITE	2135869
YDL126C	CDC48	PTHR23077	AAA-FAMILY ATPASE	18	802	PANTHER	2111377
YDL126C	CDC48	PTHR23077:SF69	TRANSITIONAL ENDOPLASMIC RETICULUM ATPASE	18	802	PANTHER	2111373
YDL126C	CDC48	SM00382	AAA_5	247	383	SMART	2135870
YDL126C	CDC48	SM00382	AAA_5	520	659	SMART	2135871
YDL126C	CDC48	SM01072	CDC48_2_2	135	201	SMART	2135872
YDL126C	CDC48	SM01073	CDC48_N_2	35	118	SMART	2135873
YDL126C	CDC48	SSF50692	ADC-like	32	115	SUPERFAMILY	2135874
YDL126C	CDC48	SSF52540	P-loop containing nucleoside triphosphate hydrolases	210	472	SUPERFAMILY	2135875
YDL126C	CDC48	SSF52540	P-loop containing nucleoside triphosphate hydrolases	483	784	SUPERFAMILY	2135876
YDL126C	CDC48	SSF54585	Cdc48 domain 2-like	117	209	SUPERFAMILY	2135877
YDL126C	CDC48	TIGR01243	CDC48: AAA family ATPase, CDC48 subfamily	46	785	TIGRFAM	2135878
YMR001C	CDC5	G3DSA:1.10.510.10	Transferase(Phosphotransferase) domain 1	164	372	GENE3D	2127114
YMR001C	CDC5	G3DSA:3.30.1120.30	POLO box domain	509	674	GENE3D	2127115
YMR001C	CDC5	G3DSA:3.30.1120.30	POLO box domain	515	612	GENE3D	2119026
YMR001C	CDC5	G3DSA:3.30.200.20	Phosphorylase Kinase; domain 1	77	163	GENE3D	2119024
YMR001C	CDC5	PF00069	Protein kinase domain	82	337	Pfam	2137512
YMR001C	CDC5	PF00659	POLO box duplicated region	522	581	Pfam	2127112
